user_id,url,user_agent,timestamp
548ea0b6-7fa4-4aa1-bacc-7e8134814bcd,https://dyndns.org/curae/mauris/viverra/diam.html,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:9.0) Gecko/20100101 Firefox/9.0,1576106625
6cf36c9e-1fa7-491d-a6e1-9c785d68a3d0,http://multiply.com/sed.jsp,"Mozilla/5.0 (X11; Linux amd64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.24 Safari/535.1",1557529780
eda02766-ac38-4918-adf1-24fb06f55f0d,http://sogou.com/praesent/lectus.jpg,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.8 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.8",1554096091
84091e25-0594-4902-b958-7ef2d1885b18,https://netlog.com/lorem.xml,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",1577479288
70b020fb-6cc7-4151-b918-23b14ed492c0,https://printfriendly.com/aliquam/non/mauris.jsp,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36",1565740051
5d9b8515-823e-49b8-ad44-5c91ef23462f,http://foxnews.com/scelerisque/quam/turpis.aspx,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),1557132555
428b5e37-9572-49fc-b0f5-e8ae8bddb4dc,https://sbwire.com/eleifend/quam.jsp,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30",1563355401
51d0bd77-4aa8-46e0-a1b2-25da2c0b2701,https://cyberchimps.com/nullam/orci/pede/venenatis/non/sodales.jsp,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.6 Safari/537.11",1561162730
752119fa-50dc-4011-8f13-23aa8d78eb18,http://reverbnation.com/phasellus/id/sapien/in/sapien/iaculis/congue.json,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.18 (KHTML, like Gecko) Chrome/11.0.661.0 Safari/534.18",1574438207
c43eb5ab-fa64-4452-a152-9cf1473e47d2,http://ezinearticles.com/sed/vel/enim/sit/amet.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_6) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.12 Safari/534.24",1551942572
eb3cd42c-2814-4a68-ac43-e3d9f9278662,https://trellian.com/nam.jsp,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:21.0) Gecko/20130331 Firefox/21.0,1558538007
220a1dac-7453-4546-a4be-38e5d0e27fb8,http://state.gov/ante/ipsum/primis/in.json,Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/ 20120405 Firefox/14.0.1,1553404248
6d269935-7206-4282-bb0f-16b8ee42abbf,https://un.org/commodo/placerat/praesent.xml,Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:21.0.0) Gecko/20121011 Firefox/21.0.0,1558093286
4ca57847-7354-4292-ba37-77161b23c1d5,http://twitter.com/justo/in/blandit.aspx,Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:21.0.0) Gecko/20121011 Firefox/21.0.0,1558585012
79103238-c33e-4cd1-98cb-6d0adce08df6,http://live.com/ut/rhoncus/aliquet.json,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:9.0) Gecko/20100101 Firefox/9.0,1562205567
e83c8ed9-2abd-4696-a767-2f26ea0cc2fc,https://google.com/eu/mi/nulla/ac/enim.js,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.220 Safari/535.1",1573494226
095cf148-6437-4569-83ef-e271af7d906f,http://webeden.co.uk/ipsum/aliquam/non/mauris/morbi.jpg,Mozilla/5.0 (Windows NT 6.2; rv:21.0) Gecko/20130326 Firefox/21.0,1562154365
ad649b3e-afad-4c97-aca2-d67bb9fbd443,https://oaic.gov.au/justo/sollicitudin/ut.aspx,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.792.0 Safari/535.1",1572564755
f17fc516-a78a-4591-b32e-00632b3f2a8d,https://businesswire.com/justo/etiam/pretium/iaculis/justo.jsp,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36",1554242051
8774f3d7-f0a7-4428-bf69-3d4150fc366e,http://nationalgeographic.com/justo/in/blandit.jsp,"Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25",1548347810
8685f5a0-ea69-4bf4-b242-d65e7232d394,https://mashable.com/purus.xml,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.17 Safari/537.36",1558956471
76a0c116-8c22-42fe-83b6-d3f043c55c55,https://youku.com/in/libero/ut/massa/volutpat/convallis/morbi.aspx,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.24 (KHTML, like Gecko) Chrome/19.0.1055.1 Safari/535.24",1551951170
53ea8b4b-5b87-4bf4-bc29-ef393cbf6f82,https://webeden.co.uk/rutrum/at/lorem/integer/tincidunt/ante.js,"Mozilla/5.0 (X11; NetBSD) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",1546798922
788c3107-c7a6-41d5-aa35-48886b024eed,http://jiathis.com/justo/in.jsp,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.814.0 Safari/535.1",1546870861
99cab99c-9b36-4c2d-b46f-2a5ddd044448,http://nydailynews.com/quam.html,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:25.0) Gecko/20100101 Firefox/25.0,1551680860
15bafaf5-007f-4c08-a3fb-fbff2d260e0e,http://google.de/pellentesque.png,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.24 Safari/535.1",1572069580
3ecd5916-dcd9-4762-b1dc-313f87b6310e,http://sphinn.com/lectus/pellentesque/eget/nunc/donec.html,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.11 (KHTML, like Gecko) Ubuntu/11.04 Chromium/17.0.963.56 Chrome/17.0.963.56 Safari/535.11",1558142492
4a91de08-4ba6-495a-a22f-bba581331e65,https://blogger.com/lectus/suspendisse/potenti/in/eleifend.png,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",1548629109
